Name,Label
S2501_C04_005E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD SIZE 4-or-more-person household
S2501_C04_006E,Estimate Percent owner-occupied housing units Occupied housing units OCCUPANTS PER ROOM 1.00 or less occupants per room
S2501_C04_007E,Estimate Percent owner-occupied housing units Occupied housing units OCCUPANTS PER ROOM 1.01 to 1.50 occupants per room
S2501_C04_008E,Estimate Percent owner-occupied housing units Occupied housing units OCCUPANTS PER ROOM 1.51 or more occupants per room
S2501_C04_009E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households
S2501_C04_010E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Married-couple family
S2501_C04_011E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Married-couple family Householder 15 to 34 years
S2501_C04_012E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Married-couple family Householder 35 to 64 years
S2501_C04_013E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Married-couple family Householder 65 years and over
S2501_C04_014E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family
S2501_C04_015E,"Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Male householder, no spouse present"
S2501_C04_016E,"Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Male householder, no spouse present Householder 15 to 34 years"
S2501_C04_017E,"Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Male householder, no spouse present Householder 35 to 64 years"
S2501_C04_018E,"Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Male householder, no spouse present Householder 65 years and over"
S2501_C04_019E,"Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Female householder, no spouse present"
S2501_C04_020E,"Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Female householder, no spouse present Householder 15 to 34 years"
S2501_C04_021E,"Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Female householder, no spouse present Householder 35 to 64 years"
S2501_C04_022E,"Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Female householder, no spouse present Householder 65 years and over"
S2501_C04_023E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Nonfamily households
S2501_C04_024E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Nonfamily households Householder living alone
S2501_C04_025E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Nonfamily households Householder living alone Householder 15 to 34 years
S2501_C04_026E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Nonfamily households Householder living alone Householder 35 to 64 years
S2501_C04_027E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Nonfamily households Householder living alone Householder 65 years and over
S2501_C04_028E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Nonfamily households Householder not living alone
S2501_C04_029E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Nonfamily households Householder not living alone Householder 15 to 34 years
S2501_C04_030E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Nonfamily households Householder not living alone Householder 35 to 64 years
S2501_C04_031E,Estimate Percent owner-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Nonfamily households Householder not living alone Householder 65 years and over
S2501_C04_032E,Estimate Percent owner-occupied housing units Occupied housing units FAMILY TYPE AND PRESENCE OF OWN CHILDREN With related children of householder under 18 years
S2501_C04_033E,Estimate Percent owner-occupied housing units Occupied housing units FAMILY TYPE AND PRESENCE OF OWN CHILDREN With related children of householder under 18 years With own children of householder under 18 years
S2501_C04_034E,Estimate Percent owner-occupied housing units Occupied housing units FAMILY TYPE AND PRESENCE OF OWN CHILDREN With related children of householder under 18 years With own children of householder under 18 years Under 6 years only
S2501_C04_035E,Estimate Percent owner-occupied housing units Occupied housing units FAMILY TYPE AND PRESENCE OF OWN CHILDREN With related children of householder under 18 years With own children of householder under 18 years Under 6 years and 6 to 17 years
S2501_C04_036E,Estimate Percent owner-occupied housing units Occupied housing units FAMILY TYPE AND PRESENCE OF OWN CHILDREN With related children of householder under 18 years With own children of householder under 18 years 6 to 17 years only
S2501_C04_037E,Estimate Percent owner-occupied housing units Occupied housing units FAMILY TYPE AND PRESENCE OF OWN CHILDREN With related children of householder under 18 years No own children of householder under 18 years
S2501_C04_038E,Estimate Percent owner-occupied housing units Occupied housing units FAMILY TYPE AND PRESENCE OF OWN CHILDREN No related children of householder under 18 years
S2501_C05_001E,Estimate Renter-occupied housing units Occupied housing units
S2501_C05_002E,Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD SIZE 1-person household
S2501_C05_003E,Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD SIZE 2-person household
S2501_C05_004E,Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD SIZE 3-person household
S2501_C05_005E,Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD SIZE 4-or-more-person household
S2501_C05_006E,Estimate Renter-occupied housing units Occupied housing units OCCUPANTS PER ROOM 1.00 or less occupants per room
S2501_C05_007E,Estimate Renter-occupied housing units Occupied housing units OCCUPANTS PER ROOM 1.01 to 1.50 occupants per room
S2501_C05_008E,Estimate Renter-occupied housing units Occupied housing units OCCUPANTS PER ROOM 1.51 or more occupants per room
S2501_C05_009E,Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households
S2501_C05_010E,Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Married-couple family
S2501_C05_011E,Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Married-couple family Householder 15 to 34 years
S2501_C05_012E,Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Married-couple family Householder 35 to 64 years
S2501_C05_013E,Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Married-couple family Householder 65 years and over
S2501_C05_014E,Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family
S2501_C05_015E,"Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Male householder, no spouse present"
S2501_C05_016E,"Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Male householder, no spouse present Householder 15 to 34 years"
S2501_C05_017E,"Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Male householder, no spouse present Householder 35 to 64 years"
S2501_C05_018E,"Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Male householder, no spouse present Householder 65 years and over"
S2501_C05_019E,"Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Female householder, no spouse present"
S2501_C05_020E,"Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Female householder, no spouse present Householder 15 to 34 years"
S2501_C05_021E,"Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Female householder, no spouse present Householder 35 to 64 years"
S2501_C05_022E,"Estimate Renter-occupied housing units Occupied housing units HOUSEHOLD TYPE (INCLUDING LIVING ALONE) AND AGE OF HOUSEHOLDER Family households Other family Female householder, no spouse present Householder 65 years and over"
